BarNoteClick,Message,Channel,Pitch,Velocity
18:1:0,Par,ch=6,c=7,v=61
18:1:30,Par,ch=6,c=7,v=62
18:2:0,Par,ch=6,c=7,v=63
18:2:30,Par,ch=6,c=7,v=64
18:3:0,On,ch=6,n=50,v=0
18:3:0,On,ch=6,n=52,v=90
18:3:0,Par,ch=6,c=7,v=65
18:3:30,Par,ch=6,c=7,v=66
18:4:0,Par,ch=6,c=7,v=67
18:4:30,Par,ch=6,c=7,v=68
18:5:0,Par,ch=6,c=7,v=69
18:5:30,Par,ch=6,c=7,v=70
19:0:0,On,ch=6,n=52,v=0
19:0:0,On,ch=6,n=54,v=90
19:0:0,Par,ch=6,c=7,v=71
19:0:30,Par,ch=6,c=7,v=72
19:1:0,Par,ch=6,c=7,v=73
19:1:30,Par,ch=6,c=7,v=74
19:2:0,Par,ch=6,c=7,v=75
19:2:30,Par,ch=6,c=7,v=76
19:3:0,On,ch=6,n=54,v=0
19:3:0,On,ch=6,n=55,v=90
19:3:0,Par,ch=6,c=7,v=77
19:3:30,Par,ch=6,c=7,v=78
19:4:0,Par,ch=6,c=7,v=79
19:4:30,Par,ch=6,c=7,v=80
19:5:0,On,ch=6,n=55,v=0
19:5:0,On,ch=6,n=53,v=90
19:5:0,Par,ch=6,c=7,v=81
19:5:30,Par,ch=6,c=7,v=82
20:0:0,On,ch=6,n=53,v=0
20:0:0,On,ch=6,n=52,v=90
20:0:0,Par,ch=6,c=7,v=83
20:0:30,Par,ch=6,c=7,v=84
20:1:0,Par,ch=6,c=7,v=85
20:1:30,Par,ch=6,c=7,v=86
20:2:0,On,ch=6,n=52,v=0
20:2:0,On,ch=6,n=50,v=90
20:2:0,Par,ch=6,c=7,v=87
20:2:30,Par,ch=6,c=7,v=88
20:2:57,Par,ch=6,c=7,v=89
20:3:0,On,ch=6,n=50,v=0
20:3:0,On,ch=6,n=49,v=90
20:5:57,Par,ch=6,c=7,v=89
21:0:0,On,ch=6,n=49,v=0
21:0:0,On,ch=6,n=50,v=90
21:0:7,Par,ch=6,c=7,v=88
21:0:13,Par,ch=6,c=7,v=87
21:0:23,Par,ch=6,c=7,v=86
21:0:30,Par,ch=6,c=7,v=85
21:0:37,Par,ch=6,c=7,v=84
21:0:47,Par,ch=6,c=7,v=83
21:0:53,Par,ch=6,c=7,v=82
21:1:3,Par,ch=6,c=7,v=81
21:1:10,Par,ch=6,c=7,v=80
21:1:17,Par,ch=6,c=7,v=79
21:1:27,Par,ch=6,c=7,v=78
21:1:33,Par,ch=6,c=7,v=77
21:1:43,Par,ch=6,c=7,v=76
21:1:50,Par,ch=6,c=7,v=75
21:1:57,Par,ch=6,c=7,v=74
21:2:7,Par,ch=6,c=7,v=73
21:2:13,Par,ch=6,c=7,v=72
21:2:23,Par,ch=6,c=7,v=71
21:2:30,Par,ch=6,c=7,v=70
21:2:37,Par,ch=6,c=7,v=69
21:2:47,Par,ch=6,c=7,v=68
21:2:53,Par,ch=6,c=7,v=67
21:3:0,On,ch=6,n=50,v=0
21:3:0,On,ch=6,n=51,v=90
21:3:3,Par,ch=6,c=7,v=66
21:3:10,Par,ch=6,c=7,v=65
21:3:17,Par,ch=6,c=7,v=64
21:3:27,Par,ch=6,c=7,v=63
21:3:33,Par,ch=6,c=7,v=62
21:3:43,Par,ch=6,c=7,v=61
21:3:50,Par,ch=6,c=7,v=60
21:3:57,Par,ch=6,c=7,v=59
21:4:0,On,ch=6,n=51,v=0
27:5:57,Par,ch=6,c=7,v=59
28:0:17,Par,ch=6,c=7,v=60
28:0:33,Par,ch=6,c=7,v=61
28:0:53,Par,ch=6,c=7,v=62
28:1:10,Par,ch=6,c=7,v=63
28:1:27,Par,ch=6,c=7,v=64
28:1:47,Par,ch=6,c=7,v=65
28:2:3,Par,ch=6,c=7,v=66
28:2:23,Par,ch=6,c=7,v=67
28:2:40,Par,ch=6,c=7,v=68
28:2:57,Par,ch=6,c=7,v=69
28:3:17,Par,ch=6,c=7,v=70
28:3:33,Par,ch=6,c=7,v=71
28:3:53,Par,ch=6,c=7,v=72
28:4:10,Par,ch=6,c=7,v=73
28:4:27,Par,ch=6,c=7,v=74
28:4:47,Par,ch=6,c=7,v=75
28:5:3,Par,ch=6,c=7,v=76
28:5:23,Par,ch=6,c=7,v=77
