BarNoteClick,Message,Channel,Pitch,Velocity
29:1:51,Par,ch=3,c=7,v=82
29:2:5,Par,ch=3,c=7,v=81
29:2:18,Par,ch=3,c=7,v=80
29:2:32,Par,ch=3,c=7,v=79
29:2:47,Par,ch=3,c=7,v=78
29:3:0,Par,ch=3,c=7,v=77
29:3:14,Par,ch=3,c=7,v=76
29:3:28,Par,ch=3,c=7,v=75
29:3:42,Par,ch=3,c=7,v=74
29:3:55,Par,ch=3,c=7,v=73
29:4:10,Par,ch=3,c=7,v=72
29:4:24,Par,ch=3,c=7,v=71
29:4:37,Par,ch=3,c=7,v=70
29:4:51,Par,ch=3,c=7,v=69
29:5:5,Par,ch=3,c=7,v=68
29:5:18,Par,ch=3,c=7,v=67
29:5:32,Par,ch=3,c=7,v=66
29:5:47,Par,ch=3,c=7,v=65
30:0:0,On,ch=3,n=39,v=0
30:0:0,On,ch=3,n=48,v=90
30:0:0,Par,ch=3,c=7,v=64
30:0:14,Par,ch=3,c=7,v=65
30:0:28,Par,ch=3,c=7,v=66
30:0:42,Par,ch=3,c=7,v=67
30:0:55,Par,ch=3,c=7,v=68
30:1:10,Par,ch=3,c=7,v=69
30:1:24,Par,ch=3,c=7,v=70
30:1:37,Par,ch=3,c=7,v=71
30:1:51,Par,ch=3,c=7,v=72
30:2:5,Par,ch=3,c=7,v=73
30:2:18,Par,ch=3,c=7,v=74
30:2:32,Par,ch=3,c=7,v=75
30:2:47,Par,ch=3,c=7,v=76
30:3:0,On,ch=3,n=48,v=0
30:3:0,On,ch=3,n=49,v=90
30:3:0,Par,ch=3,c=7,v=77
30:3:14,Par,ch=3,c=7,v=78
30:3:28,Par,ch=3,c=7,v=79
30:3:42,Par,ch=3,c=7,v=80
30:3:55,Par,ch=3,c=7,v=81
30:4:10,Par,ch=3,c=7,v=82
30:4:24,Par,ch=3,c=7,v=83
30:4:37,Par,ch=3,c=7,v=84
30:4:51,Par,ch=3,c=7,v=85
30:5:5,Par,ch=3,c=7,v=86
30:5:18,Par,ch=3,c=7,v=87
30:5:32,Par,ch=3,c=7,v=88
30:5:47,Par,ch=3,c=7,v=89
31:0:0,On,ch=3,n=49,v=0
31:0:0,On,ch=3,n=40,v=90
31:0:0,Par,ch=3,c=7,v=90
31:0:14,Par,ch=3,c=7,v=89
31:0:28,Par,ch=3,c=7,v=88
31:0:42,Par,ch=3,c=7,v=87
31:0:55,Par,ch=3,c=7,v=86
31:1:10,Par,ch=3,c=7,v=85
31:1:24,Par,ch=3,c=7,v=84
31:1:37,Par,ch=3,c=7,v=83
31:1:51,Par,ch=3,c=7,v=82
31:2:5,Par,ch=3,c=7,v=81
31:2:18,Par,ch=3,c=7,v=80
31:2:32,Par,ch=3,c=7,v=79
31:2:47,Par,ch=3,c=7,v=78
31:3:0,Par,ch=3,c=7,v=77
31:3:14,Par,ch=3,c=7,v=76
31:3:28,Par,ch=3,c=7,v=75
31:3:42,Par,ch=3,c=7,v=74
31:3:55,Par,ch=3,c=7,v=73
31:4:10,Par,ch=3,c=7,v=72
31:4:24,Par,ch=3,c=7,v=71
31:4:37,Par,ch=3,c=7,v=70
31:4:51,Par,ch=3,c=7,v=69
31:5:5,Par,ch=3,c=7,v=68
31:5:18,Par,ch=3,c=7,v=67
31:5:32,Par,ch=3,c=7,v=66
31:5:47,Par,ch=3,c=7,v=65
32:0:0,On,ch=3,n=40,v=0
32:0:0,Par,ch=3,c=7,v=64
34:4:0,On,ch=3,n=55,v=90
34:5:0,On,ch=3,n=55,v=0
34:5:0,On,ch=3,n=53,v=90
34:5:0,Par,ch=3,c=7,v=64
34:5:8,Par,ch=3,c=7,v=65
34:5:15,Par,ch=3,c=7,v=66
34:5:22,Par,ch=3,c=7,v=67
34:5:30,Par,ch=3,c=7,v=68
34:5:38,Par,ch=3,c=7,v=69
34:5:45,Par,ch=3,c=7,v=70
34:5:52,Par,ch=3,c=7,v=71
35:0:0,On,ch=3,n=53,v=0
35:0:0,On,ch=3,n=52,v=90
35:0:0,Par,ch=3,c=7,v=72
35:0:8,Par,ch=3,c=7,v=73
35:0:15,Par,ch=3,c=7,v=74
35:0:22,Par,ch=3,c=7,v=75
35:0:30,Par,ch=3,c=7,v=76
35:0:38,Par,ch=3,c=7,v=77
35:0:45,Par,ch=3,c=7,v=78
35:0:52,Par,ch=3,c=7,v=79
35:1:0,Par,ch=3,c=7,v=80
35:1:8,Par,ch=3,c=7,v=81
35:1:15,Par,ch=3,c=7,v=82
35:1:22,Par,ch=3,c=7,v=83
35:1:30,Par,ch=3,c=7,v=84
35:1:38,Par,ch=3,c=7,v=85
35:1:45,Par,ch=3,c=7,v=86
35:1:52,Par,ch=3,c=7,v=87
35:2:0,On,ch=3,n=52,v=0
35:2:0,On,ch=3,n=50,v=90
35:2:0,Par,ch=3,c=7,v=88
35:2:8,Par,ch=3,c=7,v=89
35:2:15,Par,ch=3,c=7,v=90
35:2:22,Par,ch=3,c=7,v=91
35:2:30,Par,ch=3,c=7,v=92
35:2:38,Par,ch=3,c=7,v=93
35:2:45,Par,ch=3,c=7,v=94
35:2:52,Par,ch=3,c=7,v=95
35:3:0,On,ch=3,n=50,v=0
35:3:0,On,ch=3,n=49,v=90
35:3:0,Par,ch=3,c=7,v=96
36:0:0,On,ch=3,n=49,v=0
36:0:0,On,ch=3,n=50,v=90
36:0:0,Par,ch=3,c=7,v=96
36:0:5,Par,ch=3,c=7,v=95
36:0:11,Par,ch=3,c=7,v=94
36:0:17,Par,ch=3,c=7,v=93
36:0:22,Par,ch=3,c=7,v=92
36:0:28,Par,ch=3,c=7,v=91
36:0:34,Par,ch=3,c=7,v=90
36:0:40,Par,ch=3,c=7,v=89
36:0:45,Par,ch=3,c=7,v=88
36:0:51,Par,ch=3,c=7,v=87
36:0:57,Par,ch=3,c=7,v=86
36:1:2,Par,ch=3,c=7,v=85
36:1:8,Par,ch=3,c=7,v=84
36:1:14,Par,ch=3,c=7,v=83
36:1:20,Par,ch=3,c=7,v=82
36:1:25,Par,ch=3,c=7,v=81
36:1:30,Par,ch=3,c=7,v=80
36:1:35,Par,ch=3,c=7,v=79
36:1:41,Par,ch=3,c=7,v=78
36:1:47,Par,ch=3,c=7,v=77
36:1:52,Par,ch=3,c=7,v=76
36:1:58,Par,ch=3,c=7,v=75
36:2:4,Par,ch=3,c=7,v=74
36:2:10,Par,ch=3,c=7,v=73
36:2:15,Par,ch=3,c=7,v=72
36:2:21,Par,ch=3,c=7,v=71
36:2:27,Par,ch=3,c=7,v=70
36:2:30,On,ch=3,n=50,v=0
36:2:32,Par,ch=3,c=7,v=69
36:2:38,Par,ch=3,c=7,v=68
