BarNoteClick,Message,Channel,Pitch,Velocity
71:0:0,On,ch=15,n=43,v=127
72:2:0,On,ch=15,n=43,v=0
72:3:0,On,ch=15,n=48,v=127
72:3:0,Par,ch=15,c=7,v=109
73:0:0,On,ch=15,n=48,v=0
73:0:0,On,ch=15,n=47,v=127
73:3:0,On,ch=15,n=47,v=0
73:3:0,On,ch=15,n=40,v=127
74:0:0,On,ch=15,n=40,v=0
74:0:0,On,ch=15,n=41,v=127
74:0:0,Par,ch=15,c=7,v=114
74:3:0,On,ch=15,n=41,v=0
74:3:0,On,ch=15,n=42,v=127
75:0:0,On,ch=15,n=42,v=0
75:0:0,On,ch=15,n=43,v=127
75:3:0,On,ch=15,n=43,v=0
75:3:0,On,ch=15,n=45,v=127
76:0:0,On,ch=15,n=45,v=0
76:0:0,On,ch=15,n=43,v=127
76:2:0,On,ch=15,n=43,v=0
76:2:0,On,ch=15,n=41,v=127
76:3:0,On,ch=15,n=41,v=0
76:3:0,On,ch=15,n=40,v=127
76:5:0,On,ch=15,n=40,v=0
76:5:0,On,ch=15,n=38,v=127
77:0:0,On,ch=15,n=38,v=0
77:0:0,On,ch=15,n=36,v=127
77:0:0,Par,ch=15,c=7,v=124
77:2:0,On,ch=15,n=36,v=0
77:2:0,On,ch=15,n=34,v=127
77:3:0,On,ch=15,n=34,v=0
77:3:0,On,ch=15,n=33,v=127
78:0:0,On,ch=15,n=33,v=0
78:0:0,On,ch=15,n=36,v=127
78:2:0,On,ch=15,n=36,v=0
78:2:0,On,ch=15,n=30,v=127
78:3:0,On,ch=15,n=30,v=0
78:3:0,On,ch=15,n=29,v=127
79:0:0,On,ch=15,n=29,v=0
79:0:0,On,ch=15,n=36,v=127
79:2:0,On,ch=15,n=36,v=0
79:2:0,On,ch=15,n=35,v=127
79:3:0,On,ch=15,n=35,v=0
79:3:0,On,ch=15,n=34,v=127
80:0:0,On,ch=15,n=34,v=0
80:0:0,On,ch=15,n=41,v=127
80:0:0,Par,ch=15,c=7,v=119
80:3:0,On,ch=15,n=41,v=0
80:3:0,On,ch=15,n=38,v=127
80:5:0,On,ch=15,n=38,v=0
80:5:0,On,ch=15,n=35,v=127
81:0:0,On,ch=15,n=35,v=0
81:0:0,On,ch=15,n=41,v=127
81:3:0,On,ch=15,n=41,v=0
81:3:0,On,ch=15,n=34,v=127
82:0:0,On,ch=15,n=34,v=0
82:0:0,On,ch=15,n=41,v=127
82:3:0,On,ch=15,n=41,v=0
82:3:0,On,ch=15,n=34,v=127
83:0:0,On,ch=15,n=34,v=0
83:0:0,On,ch=15,n=41,v=127
83:0:5,Par,ch=15,c=7,v=127
83:0:15,On,ch=15,n=41,v=0
83:0:15,On,ch=15,n=41,v=127
83:0:30,On,ch=15,n=41,v=0
83:0:30,On,ch=15,n=41,v=127
83:0:45,On,ch=15,n=41,v=0
83:0:45,On,ch=15,n=41,v=127
83:1:0,On,ch=15,n=41,v=0
83:1:0,On,ch=15,n=41,v=127
83:1:15,On,ch=15,n=41,v=0
83:1:15,On,ch=15,n=41,v=127
83:1:30,On,ch=15,n=41,v=0
83:1:30,On,ch=15,n=41,v=127
83:1:45,On,ch=15,n=41,v=0
83:1:45,On,ch=15,n=41,v=127
83:2:0,On,ch=15,n=41,v=0
83:2:0,On,ch=15,n=41,v=127
83:2:15,On,ch=15,n=41,v=0
83:2:15,On,ch=15,n=41,v=127
83:2:30,On,ch=15,n=41,v=0
83:2:30,On,ch=15,n=41,v=127
83:2:45,On,ch=15,n=41,v=0
83:2:45,On,ch=15,n=41,v=127
83:3:0,On,ch=15,n=41,v=0
83:3:0,On,ch=15,n=41,v=127
