BarNoteClick,Message,Channel,Pitch,Velocity
71:0:10,Par,ch=1,c=7,v=65
71:0:20,Par,ch=1,c=7,v=66
71:0:30,Par,ch=1,c=7,v=67
71:0:40,Par,ch=1,c=7,v=68
71:0:50,Par,ch=1,c=7,v=69
71:1:0,Par,ch=1,c=7,v=70
71:1:10,Par,ch=1,c=7,v=71
71:1:20,Par,ch=1,c=7,v=72
71:1:30,Par,ch=1,c=7,v=73
71:1:40,Par,ch=1,c=7,v=74
71:1:50,Par,ch=1,c=7,v=75
71:2:0,Par,ch=1,c=7,v=76
71:2:10,Par,ch=1,c=7,v=77
71:2:20,Par,ch=1,c=7,v=78
71:2:30,Par,ch=1,c=7,v=79
71:2:40,Par,ch=1,c=7,v=80
71:2:50,Par,ch=1,c=7,v=81
71:3:0,Par,ch=1,c=7,v=82
71:3:10,Par,ch=1,c=7,v=83
71:3:20,Par,ch=1,c=7,v=84
71:3:30,Par,ch=1,c=7,v=85
71:3:40,Par,ch=1,c=7,v=86
71:3:50,Par,ch=1,c=7,v=87
71:4:0,Par,ch=1,c=7,v=88
71:4:10,Par,ch=1,c=7,v=89
71:4:20,Par,ch=1,c=7,v=90
71:4:30,Par,ch=1,c=7,v=91
71:4:40,Par,ch=1,c=7,v=92
71:4:50,Par,ch=1,c=7,v=93
71:5:0,Par,ch=1,c=7,v=94
71:5:10,Par,ch=1,c=7,v=95
71:5:20,Par,ch=1,c=7,v=96
71:5:30,Par,ch=1,c=7,v=97
71:5:40,Par,ch=1,c=7,v=98
71:5:50,Par,ch=1,c=7,v=99
72:0:0,Par,ch=1,c=7,v=100
72:4:0,On,ch=1,n=74,v=0
72:4:0,On,ch=1,n=86,v=0
72:4:0,On,ch=1,n=75,v=100
72:4:0,Par,ch=1,c=7,v=107
72:5:0,On,ch=1,n=75,v=0
72:5:0,On,ch=1,n=76,v=100
73:0:0,On,ch=1,n=76,v=0
73:0:0,On,ch=1,n=77,v=100
73:1:0,On,ch=1,n=77,v=0
73:1:0,On,ch=1,n=78,v=100
73:4:0,On,ch=1,n=78,v=0
73:4:0,On,ch=1,n=79,v=120
73:5:0,On,ch=1,n=79,v=0
73:5:0,On,ch=1,n=80,v=120
74:0:0,On,ch=1,n=80,v=0
74:0:0,On,ch=1,n=83,v=100
74:0:0,Par,ch=1,c=7,v=96
74:2:0,On,ch=1,n=83,v=0
74:2:0,On,ch=1,n=81,v=100
74:4:0,On,ch=1,n=81,v=0
74:4:0,On,ch=1,n=80,v=100
75:2:0,On,ch=1,n=80,v=0
75:2:0,On,ch=1,n=79,v=100
75:5:0,On,ch=1,n=79,v=0
75:5:0,On,ch=1,n=78,v=100
76:0:0,On,ch=1,n=78,v=0
76:0:0,On,ch=1,n=77,v=100
76:1:0,On,ch=1,n=77,v=0
76:1:0,On,ch=1,n=76,v=100
76:2:0,On,ch=1,n=76,v=0
76:2:0,On,ch=1,n=74,v=100
76:3:0,On,ch=1,n=74,v=0
76:3:0,On,ch=1,n=73,v=100
76:5:0,On,ch=1,n=73,v=0
76:5:0,On,ch=1,n=74,v=100
77:0:0,On,ch=1,n=74,v=0
77:0:0,On,ch=1,n=75,v=100
77:4:0,On,ch=1,n=75,v=0
77:4:0,On,ch=1,n=77,v=100
77:5:30,On,ch=1,n=77,v=0
77:5:30,On,ch=1,n=78,v=100
78:0:0,On,ch=1,n=78,v=0
78:0:0,On,ch=1,n=78,v=100
78:2:0,On,ch=1,n=78,v=0
78:2:0,On,ch=1,n=69,v=100
78:3:0,On,ch=1,n=69,v=0
78:3:0,On,ch=1,n=75,v=100
78:4:0,On,ch=1,n=75,v=0
78:4:0,On,ch=1,n=77,v=100
78:5:30,On,ch=1,n=77,v=0
78:5:30,On,ch=1,n=78,v=100
79:0:0,On,ch=1,n=78,v=0
79:0:0,On,ch=1,n=78,v=100
79:0:0,Par,ch=1,c=7,v=84
79:2:0,On,ch=1,n=78,v=0
79:2:0,On,ch=1,n=79,v=100
79:3:0,On,ch=1,n=79,v=0
79:3:0,On,ch=1,n=80,v=100
79:4:0,On,ch=1,n=80,v=0
79:4:0,On,ch=1,n=82,v=100
79:5:30,On,ch=1,n=82,v=0
79:5:30,On,ch=1,n=83,v=100
80:0:0,On,ch=1,n=83,v=0
80:0:0,On,ch=1,n=83,v=100
80:2:0,On,ch=1,n=83,v=0
80:2:0,On,ch=1,n=74,v=100
80:3:0,On,ch=1,n=74,v=0
80:3:0,On,ch=1,n=80,v=100
80:4:0,On,ch=1,n=80,v=0
80:4:0,On,ch=1,n=82,v=100
80:5:30,On,ch=1,n=82,v=0
80:5:30,On,ch=1,n=83,v=100
81:0:0,On,ch=1,n=83,v=0
81:0:0,On,ch=1,n=83,v=100
81:1:0,On,ch=1,n=83,v=0
81:1:0,On,ch=1,n=77,v=100
81:3:0,On,ch=1,n=77,v=0
81:3:0,On,ch=1,n=80,v=100
81:5:20,On,ch=1,n=80,v=0
81:5:20,On,ch=1,n=82,v=100
81:5:40,On,ch=1,n=82,v=0
81:5:45,On,ch=1,n=83,v=100
82:0:0,On,ch=1,n=83,v=100
82:0:5,On,ch=1,n=83,v=0
82:1:0,On,ch=1,n=83,v=0
