BarNoteClick,Tempo,Value
96:3:15,Tempo,1875000
96:3:20,Tempo,1846154
96:3:30,Tempo,1791045
96:3:35,Tempo,1764706
96:3:40,Tempo,1739130
96:3:50,Tempo,1714286
96:4:10,Tempo,1643836
96:4:30,Tempo,1621622
97:0:0,Tempo,2027027
97:1:30,Tempo,2020202
97:3:40,Tempo,2033898
97:3:50,Tempo,2076125
97:4:0,Tempo,2083333
97:4:10,Tempo,2090592
97:4:20,Tempo,2112676
97:4:30,Tempo,2166065
97:5:0,Tempo,2230483
98:2:40,Tempo,2222222
98:2:50,Tempo,2027027
98:3:0,Tempo,1993355
98:3:10,Tempo,1960784
98:3:20,Tempo,1916933
98:3:30,Tempo,1910828
98:3:40,Tempo,1886792
98:4:0,Tempo,1869159
98:4:20,Tempo,1863354
98:4:40,Tempo,1857585
98:5:0,Tempo,1840491
98:5:20,Tempo,1829268
98:5:30,Tempo,1823708
99:1:30,Tempo,1829268
99:2:40,Tempo,1840491
99:2:50,Tempo,1851852
99:3:20,Tempo,1875000
99:3:30,Tempo,1880878
99:3:40,Tempo,1898734
99:3:50,Tempo,1910828
99:4:0,Tempo,1935484
99:4:10,Tempo,1948052
99:4:30,Tempo,1960784
99:4:40,Tempo,1973684
99:4:50,Tempo,1986755
99:5:10,Tempo,2000000
99:5:20,Tempo,2006689
99:5:30,Tempo,2027027
100:0:0,Tempo,2553191
100:0:57,Tempo,2448980
100:2:10,Tempo,2500000
101:0:0,Tempo,2068966
101:4:55,Tempo,1764706
101:5:0,Tempo,1739130
101:5:15,Tempo,1714286
101:5:25,Tempo,1690141
101:5:55,Tempo,1904762
102:0:10,Tempo,1904762
102:0:20,Tempo,1898734
102:0:30,Tempo,1892744
102:0:40,Tempo,1886792
102:1:0,Tempo,1880878
102:1:20,Tempo,1875000
102:3:0,Tempo,1886792
102:3:10,Tempo,1892744
102:3:40,Tempo,1904762
102:3:50,Tempo,1910828
102:4:20,Tempo,1923077
102:4:30,Tempo,1993355
102:4:40,Tempo,2013423
102:5:10,Tempo,2027027
102:5:23,Tempo,2068966
102:5:40,Tempo,2120141
104:2:10,Tempo,2105263
104:2:20,Tempo,2090592
104:2:40,Tempo,2083333
104:3:25,Tempo,1875000
104:3:30,Tempo,1846154
104:3:35,Tempo,1818182
104:3:40,Tempo,1764706
104:3:45,Tempo,1714286
104:3:50,Tempo,1690141
104:3:55,Tempo,1666667
104:4:10,Tempo,1643836
104:4:20,Tempo,1621622
104:4:40,Tempo,1600000
104:5:5,Tempo,1621622
104:5:15,Tempo,1643836
104:5:20,Tempo,1935484
104:5:35,Tempo,2000000
105:1:40,Tempo,2040816
105:2:0,Tempo,2054795
105:2:10,Tempo,2068966
105:2:20,Tempo,2097902
105:2:40,Tempo,2112676
105:2:50,Tempo,2127660
105:3:10,Tempo,2150538
105:3:40,Tempo,2158273
105:3:50,Tempo,2181818
105:4:20,Tempo,2197802
105:4:30,Tempo,2255639
105:4:40,Tempo,2264151
105:5:2,Tempo,2307692
105:5:14,Tempo,2352941
105:5:26,Tempo,2400000
105:5:30,Tempo,2439024
106:0:10,Tempo,2429150
106:0:20,Tempo,2419355
106:1:14,Tempo,2926829
106:1:20,Tempo,2068966
108:3:25,Tempo,2033898
108:5:15,Tempo,2068966
109:1:5,Tempo,2105263
109:2:55,Tempo,2142857
109:4:45,Tempo,2181818
110:0:35,Tempo,2222222
110:2:25,Tempo,2264151
110:4:15,Tempo,2307692
111:0:0,Tempo,2352941
