BarNoteClick,Message,Channel,Pitch,Velocity
27:1:320,On,ch=1,n=54,v=52
27:1:360,On,ch=1,n=70,v=0
27:1:360,On,ch=1,n=66,v=0
27:1:360,On,ch=1,n=78,v=82
27:2:0,On,ch=1,n=78,v=0
27:2:0,On,ch=1,n=54,v=0
27:2:0,On,ch=1,n=71,v=71
27:2:0,On,ch=1,n=66,v=71
27:2:0,On,ch=1,n=78,v=82
27:2:0,On,ch=1,n=37,v=53
27:2:0,On,ch=1,n=49,v=59
27:2:9,Par,ch=1,c=64,v=0
27:2:89,Par,ch=1,c=64,v=127
27:2:160,On,ch=1,n=56,v=52
27:2:320,On,ch=1,n=56,v=0
27:2:320,On,ch=1,n=59,v=52
27:3:0,On,ch=1,n=59,v=0
27:3:0,On,ch=1,n=49,v=0
27:3:0,On,ch=1,n=78,v=0
27:3:0,On,ch=1,n=37,v=0
27:3:0,On,ch=1,n=66,v=0
27:3:0,On,ch=1,n=65,v=70
27:3:0,On,ch=1,n=77,v=80
27:3:0,On,ch=1,n=61,v=57
27:3:160,On,ch=1,n=61,v=0
27:3:160,On,ch=1,n=59,v=52
27:3:320,On,ch=1,n=59,v=0
27:3:320,On,ch=1,n=56,v=52
28:0:0,On,ch=1,n=56,v=0
28:0:0,On,ch=1,n=71,v=0
28:0:0,On,ch=1,n=65,v=0
28:0:0,On,ch=1,n=77,v=0
28:0:0,On,ch=1,n=70,v=77
28:0:0,On,ch=1,n=73,v=86
28:0:0,On,ch=1,n=37,v=55
28:0:0,On,ch=1,n=49,v=62
28:0:10,Par,ch=1,c=64,v=0
28:0:51,Par,ch=1,c=64,v=127
28:0:160,On,ch=1,n=54,v=51
28:0:320,On,ch=1,n=54,v=0
28:0:320,On,ch=1,n=58,v=51
28:1:0,On,ch=1,n=58,v=0
28:1:0,On,ch=1,n=49,v=0
28:1:0,On,ch=1,n=70,v=0
28:1:0,On,ch=1,n=73,v=0
28:1:0,On,ch=1,n=37,v=0
28:1:0,On,ch=1,n=66,v=75
28:1:0,On,ch=1,n=70,v=82
28:1:0,On,ch=1,n=61,v=57
28:1:160,On,ch=1,n=61,v=0
28:1:160,On,ch=1,n=58,v=52
28:1:320,On,ch=1,n=58,v=0
28:1:320,On,ch=1,n=54,v=46
28:1:360,On,ch=1,n=70,v=0
28:1:360,On,ch=1,n=66,v=0
28:1:360,On,ch=1,n=78,v=62
28:2:0,On,ch=1,n=78,v=0
28:2:0,On,ch=1,n=54,v=0
28:2:0,On,ch=1,n=71,v=55
28:2:0,On,ch=1,n=66,v=55
28:2:0,On,ch=1,n=78,v=63
28:2:0,On,ch=1,n=38,v=35
28:2:0,On,ch=1,n=50,v=40
28:2:10,Par,ch=1,c=64,v=0
28:2:103,Par,ch=1,c=64,v=127
28:2:160,On,ch=1,n=56,v=32
28:2:320,On,ch=1,n=56,v=0
28:2:320,On,ch=1,n=59,v=33
28:3:0,On,ch=1,n=59,v=0
28:3:0,On,ch=1,n=50,v=0
28:3:0,On,ch=1,n=78,v=0
28:3:0,On,ch=1,n=38,v=0
28:3:0,On,ch=1,n=66,v=0
28:3:0,On,ch=1,n=65,v=49
28:3:0,On,ch=1,n=77,v=55
28:3:0,On,ch=1,n=62,v=36
28:3:160,On,ch=1,n=62,v=0
28:3:160,On,ch=1,n=59,v=31
28:3:320,On,ch=1,n=59,v=0
28:3:320,On,ch=1,n=56,v=29
29:0:0,On,ch=1,n=56,v=0
29:0:0,On,ch=1,n=71,v=0
29:0:0,On,ch=1,n=65,v=0
29:0:0,On,ch=1,n=77,v=0
29:0:0,On,ch=1,n=66,v=53
29:0:0,On,ch=1,n=70,v=59
29:0:0,On,ch=1,n=39,v=40
29:0:4,Par,ch=1,c=64,v=0
29:0:149,Par,ch=1,c=64,v=127
29:0:160,On,ch=1,n=51,v=33
29:0:320,On,ch=1,n=51,v=0
29:0:320,On,ch=1,n=54,v=33
29:1:0,On,ch=1,n=54,v=0
29:1:0,On,ch=1,n=39,v=0
29:1:0,On,ch=1,n=70,v=0
29:1:0,On,ch=1,n=66,v=0
